249,183,193,218,194,300,264,65,60,119,100,306,4,192,122,98,167,429,392,62,53
453,390,323,357,378,649,683,61,81,237,174,521,19,375,148,164,362,773,470,100,49
428,317,316,322,334,574,627,52,44,147,64,273,13,239,73,135,201,507,296,87,19
176,90,269,133,177,194,136,8,16,45,12,85,9,43,13,38,57,154,61,19,5
49,0,241,13,73,0,0,0,0,0,0,12,5,0,1,11,0,18,2,0,0
22,0,130,0,48,0,0,0,0,0,0,3,2,0,0,3,0,0,1,0,0
12,0,84,0,23,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
19,0,71,0,20,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
8,0,54,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,42,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,27,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,8,36,0,34,0,1,1,0,0,2,2,7,1,0,11,8,14,0,0
596,0,207,446,0,454,0,17,15,10,7,39,4,72,62,0,115,73,399,16,11
2136,0,722,1512,0,1197,0,46,135,48,43,188,66,298,295,1,443,272,560,32,16
412,0,214,366,0,251,0,7,139,123,119,357,12,140,173,7,479,245,298,6,2
174,0,189,263,0,220,0,5,98,141,114,569,30,176,106,7,567,233,284,16,2
162,0,293,288,0,175,0,0,55,52,1,278,40,71,0,13,391,98,48,3,0
232,0,394,375,0,128,0,0,9,0,0,93,49,6,0,8,173,21,0,0,0
47,0,229,9,4,2,0,0,1,0,0,2,18,0,0,2,4,16,0,0,0
39,23,129,37,48,33,18,6,1,4,0,31,8,29,28,2,19,227,50,4,13
504,633,148,311,255,371,411,128,101,142,153,433,2,252,288,141,285,600,418,70,87
814,862,229,461,341,734,817,124,369,346,551,1429,2,724,480,336,786,1012,957,108,227
1593,1695,435,734,481,1039,1126,185,753,242,214,712,4,452,232,226,644,838,966,123,169
153,147,185,89,108,129,118,21,71,75,41,137,5,43,39,62,98,256,121,22,9
0,0,231,0,13,0,1,0,1,0,0,3,4,0,0,6,0,26,0,0,0
2,0,80,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0
0,0,29,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,41,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,63,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
3,0,130,0,6,0,0,0,1,0,0,0,4,0,0,0,0,10,0,0,0
112,65,334,88,158,46,29,24,27,8,2,28,6,43,23,9,21,238,52,11,16
335,268,244,206,207,292,257,72,114,118,152,437,6,285,190,123,244,522,500,76,110
439,409,329,278,276,421,417,77,202,247,373,1060,11,576,255,237,425,906,625,138,63
502,347,377,307,289,462,373,43,139,204,127,446,9,333,154,172,240,662,521,118,47
1240,1011,545,439,470,476,434,66,382,48,10,145,6,74,47,111,93,321,188,27,7
14,1,269,30,67,12,5,0,3,0,0,19,7,0,0,9,0,47,7,0,0
1,0,87,0,32,0,0,0,0,0,0,3,2,0,0,0,0,0,6,0,0
1,0,62,0,19,0,0,0,0,0,0,3,4,0,0,0,0,0,1,0,0
0,0,64,0,14,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
0,0,117,0,42,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
0,0,80,0,26,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
0,0,148,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39,0,7,22,0,30,0,0,0,1,0,3,3,0,5,0,10,8,9,0,0
545,0,182,375,0,413,0,16,10,15,5,50,5,45,50,0,87,63,354,7,8
2258,0,858,1701,0,1315,0,40,145,73,38,255,77,245,272,1,392,267,580,34,12
477,0,266,386,0,223,0,15,185,109,126,371,12,153,193,5,525,296,312,5,5
163,0,171,216,0,189,0,5,124,145,118,531,34,165,178,14,550,289,273,10,1
102,0,203,189,0,154,0,1,60,74,3,280,38,103,0,15,445,87,48,3,0
157,0,336,316,0,132,0,0,4,0,0,107,58,6,0,8,184,26,0,0,0
29,0,269,27,3,1,0,0,0,0,0,3,8,0,0,2,0,10,0,0,0
40,38,191,39,33,22,15,4,6,10,3,25,6,28,22,4,26,168,58,13,23
718,816,220,376,316,426,547,144,139,127,185,492,1,239,234,127,250,574,490,86,126
779,871,287,394,326,669,810,163,345,368,531,1415,3,672,524,325,757,1100,972,114,236
1451,1524,438,654,475,943,1005,172,617,223,225,727,11,472,245,200,624,883,662,84,135
124,110,228,84,80,148,71,10,52,41,38,145,2,71,41,63,118,230,145,34,25
1,0,286,0,10,3,0,0,1,0,0,5,5,0,0,5,0,21,0,0,0
0,0,82,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,29,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,45,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0
2,0,68,0,0,2,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0
79,52,347,92,158,57,23,17,22,1,2,34,4,46,20,13,13,221,77,24,26
307,244,191,154,186,211,250,82,101,105,153,450,2,278,198,96,179,478,395,92,107
582,493,349,269,275,466,488,85,229,232,379,965,4,572,323,255,437,846,583,132,103
601,447,413,368,333,475,472,52,159,182,119,494,9,370,195,191,325,662,526,115,73
1157,920,569,407,478,496,464,90,288,52,5,148,5,110,50,129,102,340,207,51,7
47,0,219,25,88,15,0,0,0,0,0,16,8,1,0,10,2,40,17,0,0
20,0,127,0,36,0,0,0,0,0,0,4,10,0,0,1,0,4,0,0,0
18,0,80,0,13,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
6,0,53,0,12,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
21,0,101,0,16,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
29,0,88,0,16,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
46,0,163,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,1,19,0,19,0,0,0,0,0,0,0,1,3,0,23,11,3,0,0
503,0,184,326,0,350,0,15,11,13,7,40,6,41,43,0,87,55,272,2,7
2172,0,792,1608,0,1146,0,42,129,60,34,218,104,242,290,0,421,269,581,32,18
414,0,209,387,0,254,0,7,135,117,131,379,26,168,177,4,470,319,341,5,5
231,0,224,260,0,197,0,3,111,155,103,564,36,161,168,10,576,284,294,6,3
107,0,220,224,0,170,0,0,54,46,2,341,42,81,10,12,413,92,46,2,0
204,0,366,449,0,167,0,0,13,0,0,96,38,7,0,12,174,17,0,0,0
44,0,284,27,2,3,0,0,1,0,0,0,7,0,0,3,4,7,0,0,0
39,54,149,34,15,17,6,7,9,4,0,53,3,20,13,3,21,187,44,11,22
522,661,217,304,264,371,466,142,118,104,147,514,3,277,265,119,279,518,520,60,157
874,974,258,484,380,743,872,158,411,335,544,1509,9,764,561,293,815,1056,906,131,247
1463,1541,456,637,459,991,1088,184,627,262,211,771,5,498,251,211,582,822,712,89,113
121,77,208,84,81,134,89,16,78,49,50,154,3,58,29,65,94,220,139,30,17
2,0,288,2,14,0,0,0,1,0,0,8,1,0,0,6,0,29,0,0,0
0,0,93,0,1,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0
0,0,43,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,23,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,36,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,48,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2,0,42,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
61,28,320,66,168,65,27,20,3,2,2,3,6,34,22,10,13,246,36,7,18
284,267,195,143,189,246,214,90,97,116,147,412,7,234,183,131,204,495,359,79,87
464,427,300,256,301,464,459,94,164,250,320,907,11,506,301,269,401,816,499,120,99
653,437,447,337,381,482,470,56,110,189,134,436,11,369,147,224,276,681,450,120,68
1149,902,514,416,401,561,451,84,299,82,31,190,10,105,53,120,121,338,189,50,13
43,0,287,36,76,7,2,0,2,0,0,26,3,0,1,12,1,39,13,0,2
17,0,124,0,45,0,0,0,0,0,0,7,6,0,0,5,0,1,2,0,0
21,0,58,0,17,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
12,0,68,0,18,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
29,0,128,0,26,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
26,0,118,0,32,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
45,0,96,0,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,5,21,0,26,0,0,1,0,0,2,1,3,6,0,15,6,7,0,0
442,0,172,267,0,314,0,12,11,17,10,45,5,28,26,0,80,53,251,2,8
2193,0,803,1586,0,1175,0,42,130,64,50,245,85,151,240,3,356,233,529,27,12
439,0,270,401,0,283,0,9,141,126,120,370,18,169,215,2,482,318,388,8,4
205,0,262,233,0,250,0,5,98,141,108,581,33,172,178,11,595,339,274,8,1
119,0,234,226,0,153,0,0,66,62,2,337,34,107,0,15,405,98,54,1,1
120,0,340,378,0,130,0,0,9,0,0,96,47,6,0,7,177,28,0,0,0
53,0,319,19,0,4,0,0,0,0,0,2,13,0,0,2,2,10,0,0,0
33,32,182,25,34,23,9,11,7,3,0,33,3,14,12,4,8,145,52,24,33
617,686,239,305,216,361,521,138,112,150,225,520,1,227,212,135,283,569,554,87,146
787,789,253,415,335,603,769,159,383,331,518,1454,8,685,595,297,750,1052,882,106,247
1452,1629,363,662,466,1002,1069,171,731,261,200,669,9,468,254,238,559,854,716,110,161
159,96,203,77,82,186,88,6,73,60,21,139,4,47,23,64,108,188,134,32,6
0,0,201,1,19,0,0,0,0,0,0,3,4,0,0,3,0,22,0,0,0
1,0,86,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
0,0,62,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,34,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,57,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
3,0,81,0,6,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0
77,30,266,62,131,39,15,0,10,3,3,0,9,25,16,3,8,203,51,14,23
276,206,158,126,141,213,218,92,70,90,162,353,10,262,191,130,188,440,440,90,123
537,431,344,245,337,415,339,81,162,234,305,788,9,490,260,230,394,823,554,127,73
653,502,441,345,341,495,542,74,120,202,110,423,16,384,159,190,277,715,489,122,47
1025,807,506,397,413,506,454,75,176,74,17,198,8,84,36,93,97,335,224,38,6
31,0,309,21,93,2,2,0,0,0,0,24,12,0,2,13,1,37,11,0,1
24,0,111,0,43,0,0,0,0,0,0,5,10,0,0,1,0,0,2,0,0
16,0,87,0,24,0,0,0,0,0,0,0,4,0,0,3,0,0,2,0,0
19,0,77,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
28,0,112,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38,0,103,0,21,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
37,0,114,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,19,0,17,0,0,2,0,0,0,3,0,4,0,8,8,6,0,0
363,0,145,235,0,253,0,11,12,18,8,40,6,27,32,0,84,50,232,0,8
2066,0,750,1549,0,1115,0,39,114,62,48,211,55,176,276,1,337,224,525,26,18
389,0,252,407,0,240,0,9,180,128,105,378,13,165,192,7,501,298,333,11,5
235,0,245,299,0,188,0,4,99,154,107,578,26,166,149,14,546,306,275,7,3
110,0,259,212,0,170,0,0,40,58,3,320,39,122,0,10,438,91,36,6,0
175,0,336,323,0,157,0,0,2,0,0,88,70,2,0,10,147,19,0,0,0
20,0,289,9,3,6,0,0,0,0,0,1,11,0,0,0,4,9,0,0,0
28,24,175,26,29,16,16,8,7,6,2,3,6,16,28,4,16,116,53,9,29
451,538,180,235,180,288,410,149,155,120,192,474,1,258,199,144,241,613,482,78,120
796,777,261,409,294,667,785,169,334,338,506,1312,3,653,512,310,717,1025,850,101,241
1348,1450,405,576,454,993,1101,178,438,262,200,734,7,496,263,225,553,856,766,99,155
146,94,198,95,85,121,101,13,54,59,26,138,10,89,45,75,103,212,169,31,20
1,0,257,1,32,2,0,0,0,0,0,9,3,0,0,10,0,19,0,0,0
0,0,98,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
0,0,59,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,49,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
0,0,33,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
0,0,115,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0
4,0,89,3,0,1,0,0,0,0,0,0,11,0,0,0,0,12,0,0,0
25,5,110,22,19,16,4,11,8,1,0,6,1,7,10,2,1,93,41,15,6
187,132,140,106,96,154,145,45,63,74,72,279,4,218,154,104,160,369,307,69,49
431,353,291,227,243,403,393,55,148,210,263,721,6,503,238,186,336,681,440,89,91
572,405,426,247,273,486,473,68,126,156,108,401,8,316,169,184,289,615,452,103,62
773,581,530,332,370,408,400,63,59,73,17,161,11,77,30,98,122,329,161,37,12
25,0,275,27,78,14,0,2,1,0,0,26,13,0,0,17,0,36,10,0,0
18,0,123,0,42,0,0,0,0,0,0,4,4,0,0,7,0,2,1,0,0
22,0,110,0,22,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0
27,0,112,0,24,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
42,0,176,0,43,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
29,0,82,0,29,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
15,0,56,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,4,11,0,12,0,0,0,0,0,3,3,2,5,0,16,10,4,0,0
64,0,46,81,0,79,0,2,1,8,7,32,0,24,25,0,53,28,39,2,2
295,0,167,280,0,207,0,15,27,30,12,93,6,67,79,2,186,141,141,8,0
287,0,225,298,0,240,0,9,59,78,58,220,16,162,164,7,389,285,240,8,6
284,0,282,365,0,271,0,5,67,92,55,358,25,176,164,16,434,247,272,11,4
160,0,243,279,0,192,0,0,62,47,0,247,35,99,0,12,371,109,58,1,0
87,0,259,189,0,102,0,0,4,1,0,81,23,2,0,9,147,22,0,0,0
63,0,268,12,0,3,0,0,2,0,0,0,18,0,0,2,4,19,0,0,0
31,18,175,26,11,7,10,0,1,1,0,14,8,16,4,8,24,128,12,3,3
234,238,155,174,108,233,277,85,68,115,87,342,2,253,198,159,269,670,366,46,86
521,636,257,369,316,620,837,90,197,214,233,759,0,441,280,208,431,843,660,76,149
506,543,290,350,317,547,682,58,136,264,152,569,7,385,175,242,448,760,474,71,80
189,108,312,171,140,233,186,11,22,82,24,162,9,80,29,74,126,309,137,34,12
0,0,295,2,43,3,0,0,0,1,1,15,5,0,0,8,0,25,0,0,0
1,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,108,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
0,0,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,43,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
0,0,52,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
2,0,74,2,1,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0
30,6,99,18,22,16,5,5,2,8,0,8,4,10,9,5,10,84,9,7,5
254,179,166,147,166,235,237,48,53,92,66,291,6,229,132,107,172,444,283,78,49
436,367,340,255,281,515,495,77,89,189,121,484,7,405,148,207,271,708,364,88,70
392,289,305,263,326,474,450,54,64,164,53,278,14,212,65,135,173,577,209,73,21
141,80,323,151,205,188,133,16,26,45,15,98,10,36,15,63,53,175,82,19,4
29,0,297,31,62,0,1,0,0,1,0,26,7,0,0,12,0,28,3,0,0
28,0,175,0,67,0,0,0,0,0,0,5,7,0,0,6,0,1,1,0,0
27,0,124,0,27,0,0,0,0,0,0,3,5,0,0,3,0,0,0,0,0
19,0,73,0,26,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
20,0,86,0,32,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
21,0,76,0,27,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
